receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R120565,Card,Don Gallegos,Mathews and Sons,patriciabrown@smith.net,438.97,31-05-2024,True,True
R605940,Card,Natalie Weeks,Stephens-Johnson,nicholas10@adams-edwards.com,474.06,22-04-2024,False,True
R40883,Card,Michelle Reynolds,"Liu, Sharp and Davis",zavalaann@shea.biz,80.16,15-05-2024,False,False
R10433,Card,Danielle Reese,Wilson Inc,josephdavis@luna.info,995.22,28-03-2024,False,True
R949321,Card,Steven Compton,Wilson-Gilmore,browndavid@griffith.com,109.95,12-02-2024,False,False
R269902,Card,Lisa Brown,Knapp-Scott,michaelburton@king.com,968.71,18-02-2024,False,False
R353869,Card,Jill Mathews,"Anderson, Dawson and Johnson",david80@holmes.com,750.7,29-09-2024,False,False
R533703,Card,Casey Nelson,"Barron, Miranda and Hartman",vjohnson@bauer-miller.com,120.1,17-09-2024,False,False
R88374,Card,Gary Warren,Meyer-Jackson,swatson@barnett.com,519.65,26-03-2024,False,True
R429760,Card,Elizabeth Rodriguez,Williams Inc,moodyshawn@bryant-daniels.com,247.58,23-03-2024,False,False
R39132,Card,William Sampson,Anderson Group,gmorales@sanchez-hernandez.org,845.2,03-01-2024,False,False
R582914,Card,Sarah Cabrera,"Berry, Garza and Stevens",coconnor@navarro.biz,217.72,24-06-2024,False,False
R669907,Card,Stacey Gould,Price Inc,ronnie76@hall.com,590.9,03-01-2024,False,True
R21912,Card,Carol Moran,Benson LLC,cobbjulia@humphrey.net,153.0,07-03-2024,False,False
R507103,Card,Jacob Moore,"Kim, Walters and Hart",donna42@carlson-petty.biz,844.3,25-07-2024,False,False
R265593,Card,Dawn Martinez,Murphy and Sons,karenmack@pacheco.com,998.98,29-08-2024,False,True
R316346,Card,Lucas Thompson,Gallagher-Castillo,qchoi@maddox.com,336.78,15-03-2024,False,False
R188571,Card,Douglas Howard,Nguyen-Spears,kstewart@king.com,361.1,23-04-2024,False,False
R933413,Card,Scott Smith,Jones-Bradley,codyware@berger-marquez.biz,734.05,05-01-2024,True,False
R51885,Card,William Olson,Perkins Group,aliciajones@mcgee-hood.com,592.46,12-02-2024,False,False
R667157,Card,Mary Payne,"Mcdonald, Kline and Holland",weberpatricia@bishop.com,568.04,13-03-2024,False,False
R908490,Card,Brooke Ramos,Andrade Ltd,zgarza@ortiz.org,456.64,01-09-2024,True,False
R796712,Card,Chad Nelson,Jackson-Patterson,christopher32@george.com,215.3,13-09-2024,False,True
R958616,Card,Heather Bowen,"Curtis, Elliott and Allen",christopher55@edwards-smith.com,901.88,13-02-2024,False,False
R763391,Card,Ashley Roy,Morgan and Sons,yfriedman@guzman-dorsey.com,845.13,18-02-2024,False,False
R662385,Card,James Brown,Gentry-Moss,camposdonald@taylor.com,660.07,03-10-2024,True,False
R265841,Card,Amanda Spencer,"Thomas, Cole and Patterson",allisonscott@delacruz.com,129.56,04-08-2024,False,True
R817318,Card,Catherine Edwards,Davis-Daniels,stephanie61@campbell.net,137.6,02-09-2024,False,False
R196494,Card,Debra Deleon,Todd-Jackson,peter01@ward.com,382.72,22-09-2024,True,False
R817982,Card,Rebecca Powell,Silva Ltd,ronald16@walton.com,896.59,28-05-2024,False,False
R558477,Card,Derek Russell,Parker-Cook,mcdonaldcody@harris.biz,846.2,14-09-2024,True,False
R823670,Card,Marcus Williams,Johnson Inc,danamendez@harrell.com,760.12,09-07-2024,False,False
R283653,Card,Brandon Schmidt,Green-Cross,dale58@richmond-holland.net,260.85,20-09-2024,False,False
R792381,Card,Richard Curtis,Mcguire-Edwards,elizabethobrien@smith-lopez.com,288.57,08-02-2024,False,False
R705250,Card,Susan Estrada,Reyes Ltd,perrygonzalez@alvarado.com,343.96,27-05-2024,False,True
R378096,Card,Tanya Johnson,Dougherty PLC,sward@williams.org,244.78,29-06-2024,False,False
R704361,Card,Richard Alvarez,Beard-Thornton,gregorymurray@mills.net,855.31,24-01-2024,False,False
R335468,Card,Bernard Simmons,"Rogers, Martin and Davis",sarah04@hoffman.com,264.5,13-05-2024,False,False
R314403,Card,Jonathan May,Wong-Robertson,albertarmstrong@harris-cole.net,314.8,28-04-2024,False,False
R25580,Card,Dennis Patterson,"Robinson, Smith and Hanson",tracy34@goodman.org,967.12,29-02-2024,False,False
R244240,Card,Melinda Black,"Johnson, Wilson and Patterson",preston73@berry-strickland.org,92.87,05-01-2024,True,False
R864594,Card,Rachel Levy,Morales Inc,pmckay@chang-perkins.com,913.57,11-05-2024,False,False
R768477,Card,Linda Carter,Peterson PLC,nflores@adams.biz,932.47,12-09-2024,False,False
R625510,Card,Tammy Kim,Bailey-Whitehead,ycervantes@gutierrez.com,300.62,02-02-2024,False,False
R180406,Card,David Sharp,"Thornton, Davis and Jones",ehunter@tyler-haynes.com,780.29,04-08-2024,False,False
R276902,Card,Angela Schmidt,House-Simmons,carterashley@thompson.org,195.2,04-03-2024,False,False
R479260,Card,Mr. Daniel Barnes,Kelley-Beltran,rossrobert@smith.com,682.23,27-08-2024,False,False
R203192,Card,Karla Rodriguez,"Berg, Johnson and Gallegos",kaitlynroth@nelson.org,208.4,18-07-2024,False,False
R209253,Card,Karla Smith,Henry-Lane,nwilcox@green.net,986.4,21-02-2024,True,False
R744086,Card,Rachel Moss,"Mora, Hoover and Castillo",kimbarnett@holland.info,450.84,13-04-2024,False,False
R139252,Card,Jacob Collins,"Ibarra, Lopez and Crosby",schneiderdiana@smith.com,381.17,15-02-2024,False,False
R175790,Card,Brandy Stewart MD,"Jones, Gross and Allen",vmeyer@ray-martinez.com,668.15,29-05-2024,False,False
R704778,Card,Jesus Williams,"Owen, Hill and Underwood",robertturner@johnson.biz,703.37,09-07-2024,True,False
R876200,Card,Patricia Campbell,Morgan Ltd,mary23@henson-tate.com,483.21,11-09-2024,True,False
R968454,Card,Laura Beck,"Hobbs, Mcbride and Gallagher",katherine86@chang.com,674.6,06-02-2024,False,False
R499698,Card,Anita Cooper,Hodges and Sons,markheath@fuller.com,233.31,08-04-2024,False,False
R380698,Card,Michael French,Hernandez-Gibbs,curtissamantha@valdez-hall.com,101.84,09-03-2024,False,True
R847650,Card,Zachary Clements,"Lynch, Figueroa and Mccormick",sarahlin@bond.com,188.57,19-02-2024,False,False
R417215,Card,Angela Sanders,Mitchell Ltd,richardsonjohn@wolf.net,483.67,20-07-2024,False,False
R587514,Card,David French,Lester Group,qrussell@chavez.com,115.3,08-06-2024,False,False
R988569,Card,Michael Salas,"House, Wilson and Howard",ihunter@cole.com,402.25,02-06-2024,False,False
R699051,Card,Jaime Gibson,Carr Ltd,hartkelly@johnson-ryan.net,712.19,22-08-2024,False,False
R429270,Card,Karen Wall,"Griffin, Donovan and Benitez",joan42@delacruz-bonilla.com,503.45,05-08-2024,False,True
R732574,Card,Nancy Keller,Brown LLC,andrewhamilton@scott.info,139.27,22-08-2024,False,False
R741360,Card,Joseph Green,Raymond-Schultz,ikane@reyes.com,296.26,08-07-2024,False,False
R975701,Card,Lori Davis,Lopez Inc,awilson@kelly.com,492.75,13-09-2024,False,False
R858249,Card,Jennifer Green,"Weaver, Snyder and Smith",browntammy@brown.info,50.67,20-08-2024,False,True
R248734,Card,Alan Myers DVM,"Jenkins, Salazar and Jones",yjones@daniel.biz,155.31,26-06-2024,False,True
R354068,Card,Janet Johnson,"Davis, Caldwell and Stevens",jthomas@wallace.com,182.43,18-09-2024,True,False
R471983,Card,Steven Barton,"Flowers, Alvarez and Alvarez",benjaminsmith@williams.com,864.42,22-06-2024,False,False
R510229,Card,Robert Tucker,Rodriguez Group,anthonypowers@blackwell-fuentes.com,197.99,05-06-2024,False,False
R881236,Card,Ashley Holder,Rodriguez Inc,pittsholly@le.net,176.2,04-02-2024,False,False
R420972,Card,Kathryn Holmes,Callahan-Mejia,kelly50@wallace.com,402.33,30-04-2024,False,True
R706367,Card,Erica Garcia,"Ortiz, Scott and Jackson",jaclyn98@hughes-jackson.com,671.95,14-09-2024,False,False
R831755,Card,Jason Martinez,"Tucker, Graham and Taylor",vmiller@reyes.com,594.41,15-03-2024,False,False
R371112,Card,Mary Hart,Gaines-Fernandez,amypetersen@olson-dennis.com,930.14,28-09-2024,True,False
R246371,Card,Lisa Gonzalez,"Mcdaniel, Miller and Jordan",dixonkevin@salas.org,444.8,01-10-2024,False,False
R713554,Card,Dr. Heather Bates MD,"Erickson, Contreras and Johnson",brittany68@horton-jenkins.com,678.67,20-01-2024,False,False
R553996,Card,Caitlin Grant,Dodson-Moore,dpreston@savage-todd.com,688.74,19-07-2024,False,True
R2582,Card,Courtney Wood,Alvarado Group,marshalljeremy@mathis.com,31.96,11-02-2024,False,True
R934301,Card,Christopher Schneider,Wyatt and Sons,lawrence39@peterson.net,905.67,09-02-2024,False,False
R483975,Card,Daniel Garza,"Stevenson, Estes and Ramirez",campbelljonathan@miranda.com,523.0,24-03-2024,False,False
R240681,Card,Joshua Robinson,Garrison LLC,jharris@torres.com,537.32,04-06-2024,False,False
R647232,Card,Molly Carney,"Bryant, Moyer and Guerrero",donaldrobles@gallegos.com,424.99,20-09-2024,False,False
R408830,Card,Roger Clark,Rasmussen LLC,knightchristopher@cruz.net,98.19,02-07-2024,False,True
R106012,Card,Chad Chambers,"Marshall, Ross and Brown",jared20@mcdonald.biz,26.07,22-07-2024,True,False
R963742,Card,Lisa Sanchez,Patel Inc,heatherbrown@smith-baker.org,358.83,01-05-2024,False,False
R200455,Card,Robert Spears,Randolph Inc,johnsonamber@sanchez.net,365.18,11-02-2024,False,False
R910249,Card,Patrick Wright,Moon-Brown,hernandezjohn@combs-smith.com,536.14,12-09-2024,True,True
R555844,Card,Craig Flores,Bryan-Simon,torrespaul@cox.org,579.32,11-01-2024,False,True
R126807,Card,Erin Schultz,Clarke-Arnold,james89@turner-thompson.com,668.22,30-03-2024,False,False
R2671,Card,Richard Hall,Gentry Ltd,castromelanie@cannon-snyder.com,424.75,25-07-2024,False,False
R492144,Card,Matthew Nelson,"Mcgrath, Brown and Powell",theresamoore@white-williams.org,462.24,15-05-2024,False,False
R569291,Card,Lori Murphy,"Walker, Elliott and Krause",younggabriel@wilson-bishop.org,657.65,25-02-2024,True,False
R571921,Card,Charles Fleming,"Barker, Sanchez and Rice",nathan50@porter.net,107.47,18-01-2024,False,False
R267119,Card,John Alvarez,Henson and Sons,karen12@hicks.org,478.42,12-02-2024,False,False
R952363,Card,Robert Coleman,Stone-Porter,mackenzieacosta@hughes-sanchez.info,151.71,20-03-2024,False,False
R402269,Card,James Barnes,"Jones, Freeman and Stewart",rodriguezmichelle@collins-gates.net,330.29,01-09-2024,False,False
R310936,Card,Jacqueline West,"Cross, Campos and Ponce",emoreno@schneider.info,351.52,28-07-2024,False,False
R952754,Card,Christopher Anderson,Garcia-Hensley,jonesstephen@cantrell.com,389.25,03-01-2024,False,False
R484747,Card,Ellen Nelson,"Norton, Ramos and Vega",christina19@ray.net,115.99,02-01-2024,False,False
R741939,Card,Dr. Judith Walter,Mcdaniel and Sons,zjohnson@gates.info,382.49,01-08-2024,False,False
R371419,Card,Jeffrey Fuentes,Davies Inc,michaelrodriguez@robinson-osborn.com,507.49,25-05-2024,False,False
R995717,Card,Kendra Greene,Gordon Ltd,wrodriguez@weber.com,493.07,19-06-2024,True,False
R964012,Card,Michele Guerra,Long Ltd,marie84@adkins.com,476.39,05-08-2024,False,True
R347855,Card,Melissa Olson,Jones-Barton,patrick05@morales.com,778.35,29-09-2024,False,False
R26438,Card,Stacy Simpson,Jenkins-Nash,tony54@gay.com,663.73,07-06-2024,False,False
R495408,Card,Kristen Grimes,"West, Rodriguez and Meyer",fergusonebony@wells-sanders.com,469.1,31-05-2024,False,False
R792063,Card,Rachel George,Rice-Wilson,steven39@krause.com,871.55,02-07-2024,False,True
R612835,Card,Mrs. Courtney Smith,"Woods, Liu and Moreno",macdonaldcole@garrison.com,833.96,24-08-2024,False,False
R905531,Card,John Lucero,Ryan-Bennett,patrick84@hudson.com,230.17,14-02-2024,False,True
R28268,Card,Sandra Lawson,"Dixon, Mitchell and Shelton",pmeyer@daniels.com,422.78,17-05-2024,True,True
R738275,Card,Amber Jimenez,Jenkins Ltd,jallison@hunter-armstrong.com,112.09,21-07-2024,False,False
R283660,Card,Barbara Harris,Ford-Patterson,xsmith@johnson.com,673.19,08-05-2024,True,False
R54662,Card,Savannah Campbell,"Rose, Newman and Johnson",taylorscott@obrien.info,220.73,19-08-2024,True,False
R882394,Card,Leon Nixon,"Mason, Ruiz and Lloyd",nicole55@green.com,216.62,20-06-2024,False,False
R407796,Card,Richard Barnett,Cooper-Roberts,haileybell@johnson.net,604.5,18-05-2024,False,False
R279064,Card,David Herman,"Walker, Davis and Butler",jill03@wright.org,49.97,26-08-2024,False,False
R832035,Card,Robert Martin,Johnson Ltd,vargasjulia@eaton-burch.biz,936.36,25-04-2024,False,False
R58108,Card,Jerome Craig,Perez Group,courtney75@brady.com,309.36,04-05-2024,False,False
R334364,Card,Jerry Brown,Mcgrath-Cooper,tami66@arnold-jones.com,529.8,02-10-2024,False,False
R281671,Card,Mark Williams,"Brown, Mendoza and Love",gomeztiffany@gross-cobb.biz,857.63,30-05-2024,False,True
R721543,Card,Daniel Lowe,"Baird, Murray and Carter",vazquezcassandra@mitchell.net,174.29,10-09-2024,False,False
R165999,Card,Jason Conrad,Cannon Group,hannahjensen@tanner-lopez.com,588.41,04-04-2024,False,False
R210084,Card,Courtney Lopez,Patel Inc,william89@washington-clark.net,886.39,23-01-2024,False,False
R148309,Card,Matthew Fisher,Nelson-Carrillo,olsonjennifer@harris-hughes.info,545.38,20-06-2024,False,False
R752258,Card,Mary Aguilar,"Ingram, Holmes and Reynolds",uwashington@evans-anderson.com,469.01,07-01-2024,False,False
R334029,Card,Anthony Moreno,Turner Inc,sharpmonica@taylor.org,367.96,02-01-2024,False,False
R484980,Card,Brenda Hess MD,Hernandez-Berg,kristen90@phillips.org,206.05,20-07-2024,False,True
R152332,Card,Heather Chaney,"Smith, Foster and Harris",mark11@fernandez.com,999.23,26-09-2024,False,False
R224534,Card,Brandon Sosa MD,"Frazier, Gardner and Hanson",bryangarcia@lam.net,530.97,01-07-2024,False,False
R379269,Card,Angelica Harvey,"Webb, Montgomery and Martinez",yorkbarbara@griffith-sullivan.com,232.05,19-08-2024,False,False
R263592,Card,Mary Hernandez,Roberts-Kim,chasemorales@moore.com,707.06,07-07-2024,False,False
R674476,Card,Melissa Hansen,"Preston, Shelton and Townsend",anthonydavidson@ford.com,920.86,25-02-2024,False,True
R815849,Card,Brandon Sanford,"Martinez, Day and Chavez",halldeborah@henry.info,243.38,16-04-2024,False,False
R970858,Card,Grace Perry,Russo-Brady,daniel80@knapp.net,542.83,26-03-2024,False,False
R801844,Card,Katie Yang,"Cole, Strong and Williams",kelleycaroline@lyons.com,324.1,03-02-2024,False,False
R994543,Card,Corey Wagner,Reynolds PLC,shannonvelasquez@gamble.biz,338.28,19-03-2024,False,True
R481280,Card,Cody Duarte,Jones and Sons,salinaspatricia@leach.com,820.41,02-04-2024,False,False
R303611,Card,Richard Ramirez,Smith and Sons,blackwelljoseph@finley.info,671.52,03-10-2024,False,False
R489614,Card,Nancy Duarte,"Maldonado, Tran and Sherman",fernando04@castillo-fox.com,801.8,20-03-2024,False,False
R178605,Card,Laurie Palmer,Klein-Wise,tlogan@ortiz.com,31.89,27-04-2024,False,True
R677286,Card,Molly May,James LLC,williambaker@carter.com,430.46,05-05-2024,False,True
R361658,Card,Debbie Moore,Davenport-Williams,montoyadavid@dawson.net,906.79,19-02-2024,False,False
R214874,Card,Daniel Young,"Miller, Hodge and Diaz",nicole37@roy.com,722.0,10-09-2024,False,True
R937711,Card,Allen Edwards,Rodriguez-Bowers,hillchristopher@rhodes.com,868.92,04-03-2024,False,False
R784433,Card,David Walker,"Davis, Roach and Whitney",loganyoung@allen.com,284.05,20-06-2024,True,False
R454435,Card,Melissa Howell,Bridges LLC,cindy54@martin.com,893.18,19-04-2024,False,False
R870869,Card,Patrick Mclaughlin,"Fritz, Holmes and Francis",andrew07@guzman.com,557.52,25-03-2024,False,True
R584890,Card,Randall Ritter,Anderson-Miller,qjohnson@morrison-ryan.com,433.42,01-02-2024,True,True
R55041,Card,Kelly Mason,Garcia LLC,nicole13@morton.com,534.28,22-09-2024,False,True
R133124,Card,Madison Buchanan,"Deleon, Smith and Williams",ariasalejandra@roberts.org,88.92,14-09-2024,False,False
R684020,Card,Elizabeth Cooper,Carpenter Group,kellietaylor@hill.info,926.71,07-07-2024,False,False
R11750,Card,Carol Jones,Miller-Hobbs,jlloyd@weiss.com,842.2,30-05-2024,False,False
R367767,Card,Justin Manning,Schwartz Inc,brownchristopher@york-hicks.com,95.32,16-07-2024,False,True
R85338,Card,Annette Wagner,Strickland PLC,scott53@ford.biz,843.22,21-06-2024,False,False
R425056,Card,Nicole Hartman,Santiago-Turner,aaronwalker@kelly-farmer.info,64.95,27-01-2024,False,False
R317334,Card,Steven Thomas,Weaver-Wright,wellsdonald@stewart-hawkins.com,123.88,08-09-2024,False,True
R932555,Card,Marcia Henry,Chang Ltd,howellanthony@carpenter.com,984.76,14-09-2024,False,False
R147496,Card,Samantha Montgomery,Hansen-Moss,robert18@bullock.com,382.63,14-08-2024,False,True
R490024,Card,Allison Barnes,Cruz-Young,cody94@rich-santiago.org,113.44,04-09-2024,False,False
R598372,Card,Christopher Summers,"Nguyen, Walter and Hopkins",anthonyhale@shannon.com,781.74,03-02-2024,False,False
R88473,Card,Kathleen Mendoza,Miller-Parker,ijohnson@martin.net,383.83,07-05-2024,False,False
R314635,Card,Christopher Martin,"Calderon, Daniels and Guzman",campbellkirk@henderson-robbins.com,608.71,10-04-2024,False,False
R747040,Card,Michelle Gaines,"Pham, Perez and Kelly",dana52@jennings.com,981.0,02-05-2024,False,False
R322240,Card,Derrick Rodriguez,"Gaines, Newman and Pugh",grantbob@aguilar.net,539.8,02-05-2024,False,False
R38324,Card,Heather Yu,"Cohen, Price and Kelly",pcampbell@jackson.org,438.7,11-01-2024,True,True
R836092,Card,Alexander Porter,Baker Ltd,ashleyramirez@dawson-meyer.org,221.2,17-09-2024,False,True
R139547,Card,Howard Torres,Griffith-Bautista,robertlynch@davila.biz,536.43,21-08-2024,False,False
R719339,Card,Timothy Hernandez,Rowe-Bailey,jbailey@pierce.com,873.06,21-02-2024,False,False
R20542,Card,Michelle Adams,Roberts-Washington,jwheeler@lang-jennings.com,348.42,06-05-2024,False,False
R406309,Card,Michael Trevino,Monroe-Daniel,deniseperkins@morris-chase.info,472.12,22-09-2024,False,False
R233182,Card,Laura Gomez,"Williamson, Hill and Bartlett",staceyburnett@baker.com,593.91,03-01-2024,False,False
R5236,Card,Vincent Mann,"Sanders, Spencer and Holmes",kenneth68@campbell-reynolds.com,930.61,18-04-2024,False,False
R160903,Card,Jimmy Williams,"Brooks, Lucas and Garcia",nhenson@carter-juarez.com,515.32,06-09-2024,False,False
R850947,Card,Ashley Love,"Wood, Sandoval and Castaneda",lorihopkins@lowe.biz,830.62,30-09-2024,False,False
R551497,Card,Christina Rivera,"Hall, Hardin and Adams",uwilliams@carter.com,510.24,03-10-2024,False,False
R362021,Card,Karina Simmons,Hernandez PLC,michael43@mullins.info,388.88,01-05-2024,False,False
R720228,Card,Gavin Flores,"Jacobs, Roach and David",michaelprice@hayden-wood.net,503.36,09-09-2024,True,False
R203765,Card,Amy Le,Rodriguez Group,stephanieherrera@ellis-townsend.com,889.93,09-09-2024,False,False
R904157,Card,Harold Owens,"Rogers, Moses and Perez",jbrock@ellison-powell.com,283.41,05-01-2024,False,False
R828805,Card,Erika Lane,Larson-Levine,andreasmith@holmes.org,869.67,29-01-2024,False,False
R4273,Card,Jacob Morris,Garner-Gray,jacksonrichard@garcia-gray.com,258.03,28-05-2024,False,False
R378300,Card,Victoria Kim,"Vasquez, Foley and Boone",kriddle@garcia.net,133.21,04-06-2024,False,False
R990919,Card,Dr. Herbert Hernandez,Klein PLC,teresa05@jones-jones.net,355.91,02-07-2024,True,False
R58795,Card,Denise Santiago,"Lopez, Johnston and Kim",arobinson@cooper.com,349.21,03-07-2024,False,True
R813260,Card,Latoya Smith,Perez Group,markbeck@foster.com,697.38,28-07-2024,False,False
R29671,Card,Alexander Butler,Collins-Carpenter,christinebarrera@wilson.net,948.31,23-06-2024,False,False
R347017,Card,Kristie Fuller,"Ho, Harper and Roberts",krystalmay@wagner.org,255.34,26-05-2024,True,False
R429075,Card,Mrs. Heidi Sawyer,"Moore, Randolph and Gomez",adrianpaul@smith.info,853.84,12-09-2024,False,False
R104875,Card,Bradley Parrish,"Wilson, Oneill and Armstrong",erikwilliams@wells-peters.com,319.82,07-07-2024,True,False
R152873,Card,Raymond Martin,Rhodes-Wilson,desiree92@moore.com,710.71,06-02-2024,False,False
R948808,Card,Taylor Cole,Figueroa Inc,theodorebrandt@giles-paul.com,237.26,26-01-2024,False,False
R82644,Card,Mary Mccormick,Salazar-Miller,atran@franklin.com,194.14,12-08-2024,False,False
R491275,Card,Mrs. Kathleen Schroeder MD,Rivers Ltd,christinaflowers@james-carpenter.info,421.64,04-01-2024,False,True
R898000,Card,Daniel Smith,Bennett-Wagner,johndavila@smith.net,721.97,03-05-2024,False,False
