receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R908010,Cheque,Mr. Ian Williams,Young Inc,annawilliams@davidson.info,250.03,2024-07-05,False,False
R604536,Card,Patricia Fleming,Long-Yates,wburgess@smith-ramsey.info,542.26,2024-09-19,True,False
R913156,Card,David Erickson,"Hartman, Rogers and Sharp",jeffery51@farmer.com,583.03,2024-06-16,False,False
R111365,Card,Erin Patel,"Richardson, Cardenas and Crosby",beckjennifer@williams.com,86.23,2024-01-25,True,False
R63169,Cheque,Thomas Cummings MD,Coleman and Sons,christopherbrown@davis.org,507.19,2024-08-03,False,True
R927243,Card,Austin Green,Gonzalez-Welch,donald97@diaz.org,798.54,2024-01-15,False,False
R887979,Card,Ian Chapman,"Cox, Jones and Carter",schmidtmatthew@allison.biz,274.21,2024-07-24,True,False
R468669,Cheque,Bradley Harper,"Williams, Macdonald and Calhoun",xwilliams@mcdaniel-giles.com,146.51,2024-08-07,False,False
R109404,Card,Andrew Hernandez,"Perry, Kane and Smith",richardgonzalez@hubbard-baxter.com,915.4,2024-08-18,False,False
R981646,Cheque,Dorothy Cain,"Reese, Vaughn and Bennett",barbaragutierrez@jones.com,880.91,2024-07-26,False,False
R666742,Cheque,Gina Marshall,Wallace-Oliver,caustin@boone-baker.com,120.14,2024-01-09,False,False
R882060,Card,David Long,Marsh-Solomon,brownbryan@frye.com,673.87,2024-02-01,False,False
R530001,Cheque,Sarah Green,"Cardenas, Hall and Holmes",belinda80@williams-wright.net,884.16,2024-05-11,False,True
R869730,Cheque,Matthew Hall,Ward Ltd,heathersimpson@haynes-huff.com,157.19,2024-04-25,False,False
R495480,Cheque,Jamie Gould,Bryant Group,ijohnson@wagner.com,901.24,2024-03-23,False,False
R63036,Card,Thomas Patterson,Thompson-Flores,aromero@kane-harris.net,143.35,2024-08-09,False,False
R142309,Cheque,Dustin Cohen,Campbell Group,larry78@phelps.com,595.89,2024-09-10,False,True
R285496,Card,Mrs. Judith Molina,"Rodriguez, Edwards and Ponce",david50@mason.org,657.06,2024-06-05,True,True
R290751,Card,Glenn Morris,"Fisher, Dunlap and Shepard",hurleydavid@harris.org,620.56,2024-01-21,False,False
R298802,Card,Michelle Tate,Santos Ltd,michelle98@nguyen.org,888.44,2024-07-21,True,False
R367226,Card,Raymond Welch,"Webster, Harrington and Perry",hailey93@gonzalez.com,927.71,2024-06-13,True,True
R560463,Cheque,Terry Reed,Thomas-Allen,ysims@thomas.info,680.98,2024-02-11,False,False
R286285,Cheque,James Chavez,"Smith, Hebert and Smith",duaneknight@barton-rowland.com,867.18,2024-07-16,False,False
R696054,Cheque,Heidi Martinez,"Evans, Jimenez and Mullen",patrickmichael@brown-williams.com,549.07,2024-07-21,False,False
R714568,Cheque,Scott Stephens,Williams-Rose,carlhansen@glass-jacobson.com,683.7,2024-05-17,False,False
R291624,Card,Jason James,Harris PLC,matthewgutierrez@davidson.com,855.14,2024-01-06,False,False
R463628,Card,Billy Jenkins,Cox-Kerr,michael45@harris.info,690.07,2024-01-21,False,False
R901772,Cheque,Steven Buckley,Collins Ltd,johnalvarez@mcfarland.com,972.65,2024-01-27,False,False
R204590,Cheque,Jessica Waller,"Morrison, Brown and Cross",adamwolf@flores-bennett.com,479.7,2024-07-13,False,False
R881219,Cheque,Michael Golden,"Gomez, Owens and Morales",julie53@lewis.com,702.63,2024-05-12,False,False
R901406,Card,Abigail Howard,Rodriguez-Harris,phillipsdavid@mitchell.net,607.98,2024-07-26,False,False
R767975,Card,Mr. Samuel Bennett,Hernandez Inc,alicia71@mccall-howard.com,894.59,2024-09-01,False,True
R993682,Card,Richard Turner,Dominguez Inc,howardmichele@davis-smith.com,849.66,2024-05-23,False,False
R839396,Cheque,Wyatt Long,Williams Ltd,smithcasey@curry-ramos.com,664.57,2024-05-09,False,False
R123043,Card,Lisa Adams,"Murray, Valdez and Jenkins",stevenwilkins@ryan.info,193.68,2024-07-08,False,True
R617564,Cheque,Joanna Poole,"Morrow, Pena and Conley",elizabeth01@goodwin.biz,427.38,2024-05-31,False,False
R50063,Card,Kerry Kane,"Martinez, Olsen and Clark",oryan@freeman-cox.biz,545.52,2024-01-08,False,False
R13979,Card,Rick Porter,Stevens Group,mckinneydylan@gonzalez.org,311.86,2024-04-21,False,False
R754189,Cheque,Collin Johnson,"Meyer, Hamilton and Hodge",deborah03@reed.info,825.81,2024-06-12,False,False
R296527,Cheque,Patricia Ellis,Roberts and Sons,julieboone@martin-smith.org,579.96,2024-04-01,False,False
R896788,Cheque,Susan Morrison,"White, Howard and Shaw",kaylacardenas@johnson.com,328.67,2024-07-05,True,False
R584555,Card,Elizabeth Gardner,Richard-Jackson,xoliver@jackson.org,928.86,2024-06-30,True,False
R654007,Card,Ryan Robertson,Figueroa-Chan,meredith95@patterson.com,880.16,2024-01-13,False,False
R492209,Cheque,Marissa Mathis,"Smith, Parker and Armstrong",johnbuchanan@schmitt.org,655.01,2024-07-25,False,False
R36262,Card,Christopher Lozano,Wells-Williams,courtneydudley@harris.com,455.08,2024-01-06,False,False
R542335,Cheque,Tony Mueller,Simmons-Tyler,john99@stevens.net,203.01,2024-02-03,False,False
R891674,Cheque,Andrew Johnston,"Pham, Hughes and Mitchell",monicacastro@mendoza.com,302.47,2024-01-31,False,False
R179660,Card,Meghan Snyder,Reid-Hamilton,parkduane@delgado.com,968.03,2024-06-22,False,True
R213184,Cheque,Robert Phillips,Gamble and Sons,coxpaul@hobbs.com,38.51,2024-10-03,False,False
R153922,Card,Pamela Miller,"Chen, Garner and Castro",odavidson@blanchard-green.com,190.34,2024-05-03,True,True
R649153,Cheque,Patrick Bryant,Murphy-Moore,operry@diaz-monroe.com,180.25,2024-07-18,False,False
R426516,Cheque,Anthony Miller,Johnson Inc,brownshawna@osborne.com,796.9,2024-01-18,False,False
R676491,Card,Debbie Hunt,Lopez-Clark,daniel24@walters.com,542.12,2024-05-02,False,False
R269152,Card,Sabrina Davis,"Diaz, Austin and Davis",oestrada@mosley.com,727.16,2024-08-27,False,False
R447946,Cheque,Lindsay Cohen,Macdonald-Campbell,shannonsaunders@moreno.com,422.68,2024-01-13,False,False
R364296,Cheque,Tracy Spencer,"Stanley, Higgins and Wood",vincent89@roberts.com,476.69,2024-07-25,False,False
R555658,Cheque,Tina Martin,Jenkins Inc,oknight@pearson.com,278.24,2024-04-11,False,True
R244956,Card,Bradley Boyd,Hughes-Clarke,veronica20@vincent.com,85.24,2024-02-25,False,False
R650375,Cheque,James Stanley,Miller LLC,rebecca70@vance.com,43.31,2024-07-30,False,False
R663370,Card,Mr. Philip Flores,"Norman, Abbott and Gallegos",mark38@taylor-smith.com,953.78,2024-05-03,False,False
R300865,Cheque,Brenda Pollard,Haley-Cameron,richardhess@kennedy-wilson.net,487.46,2024-01-02,False,False
R955512,Cheque,Heidi Raymond,"Peterson, George and Robles",angela90@anderson-herman.com,881.33,2024-01-05,False,True
R334924,Card,Robert Bradley,Garcia Inc,qbrown@love.info,948.39,2024-06-10,False,False
R295590,Cheque,Ashley Russo,Burnett-Robinson,cperez@rose-richardson.com,616.63,2024-09-10,False,False
R716198,Cheque,Felicia Lee,Diaz Ltd,moralesalexis@marshall-stafford.net,284.12,2024-02-09,True,False
R793177,Cheque,Harold Tucker,Hardy-Pineda,christinamarks@patel.biz,774.59,2024-08-18,False,False
R787356,Card,Brandon Quinn,Sims Ltd,danielle28@wilson-carlson.com,426.04,2024-01-07,False,False
R996815,Card,Zachary Gonzales,"White, Villa and Lewis",mackenziewilliams@ortiz.com,348.3,2024-05-28,False,False
R536948,Card,Abigail Hurley,"Bell, Hodge and Hill",qpeterson@lopez.com,678.17,2024-01-20,False,True
R472869,Cheque,Connor Dunn,"Lutz, Lester and Andrews",alexander31@brown.com,138.13,2024-09-29,False,False
R375054,Card,Sarah Thomas,Meza-Gardner,toddhale@harrell-chang.com,264.72,2024-07-01,False,True
R526620,Cheque,Michael Day MD,Mckenzie-Gibson,tneal@mitchell.com,696.09,2024-02-12,True,True
R788129,Card,Melanie Walton,"Horton, Martin and Gomez",johnsonanthony@solis.org,764.18,2024-08-23,False,False
R574212,Card,Michelle Burgess,Jones-Young,vbradford@wheeler-mitchell.com,92.79,2024-02-15,True,False
R382646,Card,Elizabeth Carr,Ray-Robertson,alvaradobrandon@green.com,646.31,2024-04-06,False,False
R540004,Cheque,Donald Thomas,"Sloan, Melendez and Perez",jenniferchang@cortez-steele.info,154.07,2024-03-15,False,True
R913636,Cheque,John Baird,Adams-Thomas,martinbryan@smith.biz,747.79,2024-08-09,False,False
R33237,Cheque,Lisa Harper,Noble-Cruz,cperez@smith-rowland.com,422.0,2024-03-06,False,False
R757867,Card,Lee Daniels,"Gilbert, Andrade and Espinoza",jennifer70@king.org,175.44,2024-07-07,False,True
R495028,Card,Charles Barker,Byrd-Barnes,hickmangary@thomas.org,867.5,2024-05-18,False,False
R257514,Card,Christina Daugherty,"Matthews, Walker and Obrien",seankent@ramsey.org,645.34,2024-03-13,False,False
R879017,Card,Joseph Rowe,Holt-Brown,lori55@bernard-hall.org,623.92,2024-01-03,False,False
R994113,Cheque,Andrew Lynn,Walton-Morales,acrosby@allen-evans.net,430.67,2024-03-08,False,True
R961100,Cheque,John Turner,"Kaufman, Rowe and Carlson",adamsalicia@christian.com,911.03,2024-06-08,False,False
R498160,Card,George Tucker,"Obrien, Gonzalez and Miller",amylynch@hall.com,743.59,2024-02-05,False,False
R168657,Card,Brandon Adams,Garner-Hamilton,janderson@baker.biz,604.44,2024-03-18,False,False
R798131,Cheque,Brianna Brooks,Johnson Group,qstein@huber.com,337.45,2024-01-07,False,False
R512303,Cheque,Kayla Smith,"Lee, Baker and Christensen",mikegonzales@martin.com,887.1,2024-09-30,False,True
R789297,Cheque,Jessica Coleman,Rodriguez Inc,timothy09@harris.com,824.48,2024-02-14,True,True
R457174,Cheque,Kathleen Smith,Allen-Lozano,hbarrera@wells.com,121.99,2024-03-22,False,False
R193577,Cheque,Hannah Wong,"Porter, Brown and Coleman",ricardohuff@freeman.com,413.72,2024-05-28,False,False
R177293,Card,Crystal Jennings,"Garcia, Medina and Fernandez",gbell@molina.biz,894.15,2024-01-12,False,True
R475541,Card,Catherine Patrick,Jacobs-Chaney,zrobbins@benjamin-erickson.org,283.62,2024-05-11,False,False
R343606,Card,Jamie Singh,Mason-Woods,daniel20@hamilton.net,857.92,2024-06-13,False,False
R124889,Card,Luis Hall,Haynes Group,ballchristopher@cooper-matthews.com,32.01,2024-01-27,False,False
R293143,Card,Kevin Ellison,Williams-Taylor,wwells@chavez.com,86.36,2024-03-26,False,False
R594507,Card,Nathaniel Garcia,Thompson PLC,russellmatthew@davis.com,233.59,2024-02-28,False,False
R191106,Card,Maria Johnson,"Lynn, Reed and Hernandez",gregorycurry@davis.com,557.46,2024-06-12,False,False
R335801,Card,Jacob Brown,Combs-Warner,underwoodaustin@murillo.com,960.41,2024-01-09,False,False
R448800,Card,Brenda Roberts,Taylor and Sons,johnbailey@stanley.com,714.83,2024-02-15,False,False
R103339,Cheque,Gary Ramos,"Bridges, Contreras and Hess",ramirezevan@lane.com,188.6,2024-03-01,False,False
R701178,Card,John Lucas,Lopez-Reyes,wdavis@martinez-morris.net,672.01,2024-05-31,False,False
R158399,Cheque,Amanda Hoffman,Lee Inc,alawson@reyes-francis.com,330.03,2024-05-02,False,False
R825899,Cheque,Dawn Harrison,"Gray, Nichols and Maxwell",nmonroe@wilson.info,425.93,2024-10-03,False,False
R230726,Card,Andrea Bond,"Nichols, Coffey and Ibarra",dixonkelly@butler-hopkins.org,417.83,2024-08-15,False,False
R71876,Card,Jon Williams,Garcia-Rodriguez,smithrichard@braun.com,36.44,2024-08-26,False,False
R778549,Card,Selena Mendoza,"Black, Garcia and Chase",choijonathan@medina-gaines.com,806.36,2024-01-07,False,False
R676887,Cheque,Daniel Malone,Holder-Larson,piercejason@gonzales-mayo.info,197.67,2024-03-16,False,False
R415938,Card,David Anderson,Carson PLC,vangcharles@gregory.info,67.48,2024-01-07,False,False
R277585,Cheque,Jason Farmer,Forbes-Smith,mercadojenny@williams.com,388.25,2024-06-25,False,True
R189558,Cheque,Duane Jones,"Peterson, Turner and Gibson",cohenbradley@cameron.info,501.55,2024-08-05,True,False
R770626,Card,Carrie Smith,Smith Group,greilly@bennett.info,886.87,2024-05-07,False,True
R556767,Cheque,Kyle Hurley,Brown LLC,tanner40@young.org,165.25,2024-06-02,False,False
R825775,Card,Matthew Walker,Mcpherson Ltd,jeremystewart@ward-lopez.com,81.54,2024-03-07,False,False
R296562,Card,Tammy Thompson,"Kelly, Cline and Williams",zdyer@lewis.biz,345.92,2024-09-22,True,False
R821077,Cheque,Kevin Stewart,"Miller, Walker and Rogers",kimberlyjohnson@ross-watts.com,850.55,2024-01-11,True,False
R662359,Cheque,Jack Simpson,"Young, Dominguez and Horn",james10@ramos.com,207.96,2024-08-09,False,False
R853304,Card,Nancy Holmes,"Curtis, Thompson and Foster",debracross@beasley.com,939.45,2024-01-16,True,False
R322160,Card,David Christian,Rodriguez Inc,opittman@clements.com,685.33,2024-02-23,False,False
R473014,Cheque,Howard Lee,Walker Ltd,angela40@duncan-hutchinson.com,655.89,2024-07-21,False,False
R981514,Cheque,Maria Wallace,Delgado Inc,mary09@cook.com,422.41,2024-08-12,True,True
R364945,Card,Brittany Mcdaniel,Hunt-Hall,jenniferbishop@phillips-mckee.biz,408.36,2024-09-21,False,False
R216062,Card,Donald Mason,"Rice, Huang and Combs",tyler47@morales-fletcher.com,761.43,2024-06-06,False,False
R232842,Cheque,Andrea Brown,"Rush, Miller and Garza",kevinwagner@romero.biz,392.42,2024-06-12,False,False
R751246,Card,Donald Simpson,Torres-Hunt,mooreaustin@williams.com,377.65,2024-04-04,False,False
R921602,Cheque,Tina Reid,"Evans, Robinson and Thompson",lauramiranda@cohen.com,917.55,2024-01-30,False,False
R877857,Card,Angela Bright,"Galloway, Hunter and Castro",ahowe@ford.org,906.53,2024-01-21,False,False
R553345,Cheque,Jonathan Ross,Wilson and Sons,jonesdonald@cowan.biz,184.27,2024-05-11,False,False
R476249,Card,Shannon Phillips,Park Ltd,rogersamanda@morrow.net,579.29,2024-09-30,True,True
R920406,Card,Hannah Cunningham,"Adams, Davis and Le",steven80@james.com,934.16,2024-08-20,False,False
R713030,Card,Kyle Beck,Sanders LLC,kelli46@walker-davidson.info,386.76,2024-01-03,False,False
R176236,Cheque,Mary Miller,Espinoza-Kelly,kaylataylor@garcia-flores.info,868.07,2024-04-03,False,False
R154201,Card,Allison Diaz,Bradshaw LLC,emilywilliams@smith.com,43.29,2024-07-09,False,False
R183962,Cheque,Sherry Drake,"Navarro, Sullivan and Washington",amandahenderson@robinson.com,600.49,2024-07-24,False,True
R78990,Cheque,Norman Rowe,"Avery, Estrada and Reynolds",jeffreyhunter@lee-thompson.com,148.8,2024-04-16,False,True
R429544,Card,Desiree Walker,Lane-Day,gbrady@collier-hall.com,96.17,2024-07-15,False,False
R231924,Card,Meghan Kent,"Delacruz, Holmes and Patterson",tanner59@lawson.org,472.83,2024-01-22,False,False
R285036,Card,Ryan Scott,Suarez-Smith,stevenadkins@lopez-smith.com,98.24,2024-05-14,False,False
R8689,Card,Austin Rodriguez,Anderson-Young,hwright@johns.com,949.62,2024-02-19,True,False
R556739,Card,Tanya Miller,Rivera Inc,amiller@moyer-harrell.com,815.51,2024-03-25,False,False
R294019,Card,Andrew Jones,Young-Mccormick,nbauer@silva-cabrera.org,739.92,2024-05-16,False,False
R685631,Cheque,Amy Norton,Holland-Adams,martinezleslie@shannon.com,511.81,2024-01-02,False,False
R683646,Cheque,Mr. Louis Mcpherson,"Herrera, Sanchez and Miller",jchandler@bennett-hansen.com,941.48,2024-06-29,True,False
R911393,Card,Carmen Howe,Long LLC,whitneymooney@mills.com,155.64,2024-05-07,False,False
R297267,Card,Bernard Flores,Davis Group,carrie26@reyes.com,64.8,2024-06-15,False,False
R815920,Cheque,Rachel Scott,Jones-Russell,dlopez@fowler-moore.com,482.42,2024-09-12,False,False
R979117,Cheque,Pamela Rodriguez,Stuart PLC,dawsonjesse@zuniga.com,190.6,2024-08-22,False,False
R105275,Card,Danielle Love,"Woods, Holmes and Riley",stephanie18@woods.com,572.86,2024-01-01,False,False
R716690,Card,Aimee Garza,Hill and Sons,robinjordan@ruiz.com,30.55,2024-04-15,False,False
R237485,Cheque,Brian Proctor,"Vasquez, Brown and Benson",tracybyrd@ayala-tucker.info,887.34,2024-06-19,False,False
R37363,Cheque,David Hampton,"Schmidt, Lee and Jensen",bthompson@clark.com,480.47,2024-05-03,False,False
R416658,Cheque,Sarah Johnston,Smith Group,patriciacox@huffman.com,143.47,2024-08-24,False,False
R815528,Cheque,Alexander Parrish,Price-Harvey,anthony01@mayer-bullock.com,988.68,2024-04-30,False,False
R246326,Card,Nicholas Fry,Carson-Green,amber55@miles-williams.com,746.28,2024-08-27,False,False
R338039,Card,Madison Sullivan,"Benjamin, Underwood and Davis",zhansen@sullivan-rivera.com,140.18,2024-04-09,False,False
R939167,Card,Christopher Anderson,"Atkinson, Weeks and Hawkins",ochoarachael@weiss-lin.biz,790.82,2024-06-05,False,False
R947089,Card,Larry Duke,Jones-Lane,reneeevans@mendoza.info,614.64,2024-01-28,False,False
R208436,Card,Sheila Peterson,Smith and Sons,elizabeth27@evans.com,827.46,2024-03-06,False,False
R13023,Card,Ryan Baldwin,"Stout, Osborne and Hernandez",ncasey@hicks.com,417.62,2024-06-02,False,False
R895415,Card,Elizabeth Johnson,"Hall, Kelley and Nichols",fitzgeraldandrea@mata.net,256.45,2024-04-26,False,True
R980931,Card,Amy Fritz,Carter-Vega,dbarron@washington.biz,879.95,2024-09-08,False,False
R156099,Cheque,Adrian Martin,"Lewis, Malone and Mitchell",mooredakota@kennedy.biz,794.95,2024-04-24,True,True
R199386,Card,Nicholas Frank,Jackson LLC,hmartinez@thompson.info,664.57,2024-02-26,False,False
R455315,Card,Jason Burns,Snyder LLC,ocannon@patrick.com,219.57,2024-04-14,False,False
R643158,Card,Jasmine Simon,Gregory-Newman,annajacobs@suarez.com,500.66,2024-04-24,False,False
R362737,Card,Anne Fowler,Madden-Reynolds,ctucker@callahan-trevino.com,973.69,2024-02-27,False,False
R181020,Cheque,Peter Richardson,"Evans, Lewis and Adams",johnsonronald@stone-davis.com,543.44,2024-06-14,False,False
R430266,Cheque,Kenneth Cruz,Reyes-Mann,briggsjohnathan@ortiz.com,451.68,2024-07-21,True,False
R952556,Card,Marvin Moran,"Torres, Camacho and Gordon",jordanleach@beard.com,667.42,2024-09-30,False,True
R118606,Cheque,Anne King,Erickson-Lynn,sarah14@duncan.com,900.82,2024-09-09,False,False
R669360,Card,Lisa Marquez,"Perry, Mathews and Medina",joshuareynolds@sanchez-edwards.info,259.37,2024-04-16,False,False
R235103,Card,Jennifer Rogers,"Mitchell, Ramos and Wilson",wsanchez@moore-phillips.com,790.36,2024-06-12,False,False
R729383,Card,Veronica Murray,Miller-Sullivan,amandahaynes@perez-buchanan.com,799.01,2024-07-27,False,False
R775673,Card,Jacob Allen,"King, Reid and Alexander",millertammy@riley-lee.com,686.52,2024-03-22,False,False
R915467,Cheque,Tami Le,Thomas Group,qlee@estes.com,614.37,2024-03-01,False,False
R188044,Card,Courtney Miller,Hale and Sons,victoria58@peterson-king.info,508.19,2024-05-18,False,False
R534172,Card,Rhonda Hamilton,"Morrow, Peterson and Chapman",jackie82@wilson.info,516.23,2024-08-07,True,False
R505377,Card,Andrea Wilson,Brown PLC,mcallahan@allen-daniels.org,41.6,2024-08-28,False,False
R529072,Cheque,Jason Becker,Diaz Ltd,arnolddeborah@lee-green.biz,131.61,2024-07-25,False,False
R214697,Card,Roberto Shaw,"Hansen, Bryan and Poole",andrew55@davis.info,587.71,2024-03-23,False,False
R181806,Cheque,Keith Robinson,Vasquez Inc,ashleybrooks@spears-fuller.com,740.61,2024-09-07,False,False
R332042,Cheque,Trevor Harrison,"Wright, Juarez and Garcia",saradavis@gonzalez-davis.com,705.68,2024-06-11,False,True
R734509,Card,Joann Williams,Wright Inc,ruben11@williams.com,97.88,2024-07-11,False,False
R520888,Cheque,Andrew Lang,"Clark, Villa and Collins",brian74@jackson.com,865.99,2024-07-24,False,False
R797329,Card,Tiffany Drake,Schultz LLC,browndavid@castaneda-wood.info,560.88,2024-08-06,False,False
R406952,Cheque,Steven Collins,Cox Inc,kylecontreras@lindsey.com,883.66,2024-07-14,False,False
R884766,Cheque,Tony Walters,"Ellis, Joyce and Mason",terrychristine@rodriguez-reed.com,474.35,2024-01-09,False,False
R577013,Cheque,Aaron Jones,Butler-Flores,srobinson@collins-contreras.com,311.54,2024-02-29,False,True
R114131,Card,Brittney Mitchell,"Myers, Black and Bradley",kelly54@mercado-harmon.com,511.76,2024-01-24,False,True
R343522,Card,Lisa Thomas,Rogers Group,melaniephelps@bass-strickland.com,711.59,2024-06-28,False,False
R984419,Cheque,Michael Mitchell,"Ramos, Frank and Thomas",xhughes@smith.com,219.86,2024-06-27,False,False
R96655,Cheque,Christopher Murray,"Cohen, Dawson and Armstrong",ikelley@johns.com,151.34,2024-04-03,False,False
R47295,Card,Michelle Hodge,Foster-Simmons,zacharycunningham@tucker.com,339.82,2024-03-07,False,False
